rec_est_id;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_mf;rec_previous_month_mf;rec_previous_month_mf_delta;rec_month_qtd_mov;rec_previous_month_qtd_mov;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_monthly_category;rec_registered_month;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;ano
19894;0.0;93627.5;93627.5;63430.0;30197.5;16;15;1;5851.72;3;16.0;10;0;1;0;0;0;0;0;2022
19894;0.0;307363.0;307363.0;93627.5;213735.5;53;16;37;5799.3;3;17.0;11;0;1;0;0;1;0;0;2022
19894;0.0;43029.0;43029.0;307363.0;-264334.0;13;53;-40;3309.92;3;18.0;12;0;1;0;0;1;0;0;2022
19894;0.0;84711.0;84711.0;43029.0;41682.0;12;13;-1;7059.25;3;19.0;1;0;1;0;0;0;0;0;2023
19894;0.0;13562.0;13562.0;84711.0;-71149.0;3;12;-9;4520.67;3;20.0;2;0;1;1;0;0;0;0;2023
19949;4292.71;1825.42;6118.13;25080.23;-18962.1;10;33;-23;611.81;3;7.0;1;0;0;0;0;1;0;0;2022
19949;1501.55;14545.67;16047.22;6118.13;9929.09;20;10;10;802.36;3;8.0;2;0;1;0;0;1;0;0;2022
19949;0.0;1411.93;1411.93;16047.22;-14635.29;3;20;-17;470.64;3;9.0;3;0;0;0;0;1;0;0;2022
19989;1000.0;0.0;1000.0;0.0;1000.0;1;0;1;1000.0;5;10.0;4;0;0;0;0;1;0;0;2022
20001;3270.7;0.0;3270.7;5698.91;-2428.21;39;72;-33;83.86;3;7.0;1;0;0;0;0;1;0;0;2022
20001;6488.95;0.0;6488.95;3270.7;3218.25;73;39;34;88.89;3;8.0;2;0;0;0;0;1;0;0;2022
20001;1974.29;0.0;1974.29;6488.95;-4514.66;8;73;-65;246.79;3;9.0;3;0;0;0;0;1;0;0;2022
20063;41660.0;0.0;41660.0;8010.01;33649.99;29;18;11;1436.55;3;6.0;1;0;0;0;0;1;0;0;2022
20063;4200.0;0.0;4200.0;41660.0;-37460.0;17;29;-12;247.06;3;7.0;2;0;0;0;0;1;0;0;2022
20063;11070.0;0.0;11070.0;4200.0;6870.0;34;17;17;325.59;3;8.0;3;0;0;0;0;1;0;0;2022
20063;6880.0;0.0;6880.0;11070.0;-4190.0;31;34;-3;221.94;3;9.0;4;0;0;0;0;1;0;0;2022
20063;24040.0;0.0;24040.0;6880.0;17160.0;29;31;-2;828.97;3;10.0;5;0;0;0;0;1;0;0;2022
20063;11590.0;0.0;11590.0;24040.0;-12450.0;27;29;-2;429.26;3;11.0;6;0;0;0;0;1;0;0;2022
20063;8740.0;0.0;8740.0;11590.0;-2850.0;39;27;12;224.1;3;12.0;7;0;0;0;0;1;0;0;2022
20063;24370.0;0.0;24370.0;8740.0;15630.0;42;39;3;580.24;3;13.0;8;0;0;0;0;1;0;0;2022
20063;21380.0;5600.0;26980.0;24370.0;2610.0;48;42;6;562.08;3;14.0;9;0;1;0;0;1;0;0;2022
20063;17620.0;180.0;17800.0;26980.0;-9180.0;44;48;-4;404.55;3;15.0;10;0;1;0;0;1;0;0;2022
20063;27490.0;0.0;27490.0;17800.0;9690.0;44;44;0;624.77;3;16.0;11;0;0;0;0;1;0;0;2022
20063;20300.0;860.0;21160.0;27490.0;-6330.0;43;44;-1;492.09;3;17.0;12;0;1;0;0;1;0;0;2022
20063;21060.0;0.0;21060.0;21160.0;-100.0;57;43;14;369.47;3;18.0;1;0;0;0;0;1;0;0;2023
20063;6300.0;0.0;6300.0;21060.0;-14760.0;5;57;-52;1260.0;3;19.0;2;0;1;0;0;1;0;0;2023
20141;24641.75;0.0;24641.75;40045.64;-15403.89;192;425;-233;128.34;3;6.0;1;0;0;0;0;1;0;0;2022
20199;14575.79;0.0;14575.79;14678.53;-102.74;1242;1223;19;11.74;3;6.0;1;0;0;0;0;1;0;0;2022
20199;12877.47;0.0;12877.47;14575.79;-1698.32;1129;1242;-113;11.41;3;7.0;2;0;0;0;0;1;0;0;2022
20271;36.0;0.0;36.0;178.0;-142.0;1;2;-1;36.0;3;6.0;1;0;0;0;0;1;0;0;2022
20320;2389.5;0.0;2389.5;40.0;2349.5;2;1;1;1194.75;3;6.0;1;0;0;0;0;1;0;0;2022
20322;2350.0;0.0;2350.0;14301.0;-11951.0;2;16;-14;1175.0;3;6.0;1;0;0;0;0;1;0;0;2022
20379;11996.01;0.0;11996.01;8809.22;3186.79;4;4;0;2999.0;3;6.0;1;0;0;0;0;1;0;0;2022
20389;430.0;0.0;430.0;20.0;410.0;5;1;4;86.0;3;6.0;1;0;0;0;0;1;0;0;2022
20399;800.0;0.0;800.0;5783.33;-4983.33;2;4;-2;400.0;3;6.0;1;0;0;0;0;1;0;0;2022
20434;0.0;329.0;329.0;0.0;329.0;1;0;1;329.0;6;7.0;2;0;1;0;0;0;0;0;2022
20434;58.3;0.0;58.3;0.0;58.3;10;0;10;5.83;5;11.0;6;0;1;1;0;0;0;0;2022
20437;395.0;0.0;395.0;730.0;-335.0;4;4;0;98.75;3;5.0;1;0;0;0;0;1;0;0;2022
20445;0.0;3905.69;3905.69;2483.2;1422.49;68;81;-13;57.44;3;5.0;1;0;0;0;0;1;0;0;2022
20445;0.0;4619.3;4619.3;3905.69;713.61;84;68;16;54.99;3;6.0;2;0;0;0;0;1;0;0;2022
20445;0.0;2692.78;2692.78;4619.3;-1926.52;97;84;13;27.76;3;7.0;3;0;0;0;0;1;0;0;2022
20445;0.0;2773.7;2773.7;2692.78;80.92;81;97;-16;34.24;3;8.0;4;0;0;0;0;1;0;0;2022
20445;0.0;3905.69;3905.69;2773.7;1131.99;96;81;15;40.68;3;9.0;5;0;0;0;0;1;0;0;2022
20445;0.0;3377.25;3377.25;3905.69;-528.44;75;96;-21;45.03;3;10.0;6;0;0;0;0;1;0;0;2022
20445;0.0;4037.49;4037.49;3377.25;660.24;112;75;37;36.05;3;11.0;7;0;0;0;0;1;0;0;2022
20445;0.0;3708.22;3708.22;4037.49;-329.27;135;112;23;27.47;3;12.0;8;0;0;0;0;1;0;0;2022
20445;0.0;3496.4;3496.4;3708.22;-211.82;105;135;-30;33.3;3;13.0;9;0;0;0;0;1;0;0;2022
20445;0.0;2715.98;2715.98;3496.4;-780.42;88;105;-17;30.86;3;14.0;10;0;0;0;0;1;0;0;2022
20445;0.0;2362.65;2362.65;2715.98;-353.33;98;88;10;24.11;3;15.0;11;0;0;0;0;1;0;0;2022
20445;0.0;4838.95;4838.95;2362.65;2476.3;132;98;34;36.66;3;16.0;12;0;0;0;0;1;0;0;2022
20445;0.0;3131.55;3131.55;4838.95;-1707.4;99;132;-33;31.63;3;17.0;1;0;0;0;0;1;0;0;2023
20445;0.0;2273.27;2273.27;3131.55;-858.28;30;99;-69;75.78;3;18.0;2;0;0;0;0;1;0;0;2023
20452;5879.18;0.0;5879.18;18675.35;-12796.17;6;16;-10;979.86;3;5.0;1;0;0;0;0;1;0;0;2022
20455;240.0;0.0;240.0;0.0;240.0;1;0;1;240.0;5;6.0;2;0;0;0;0;1;0;0;2022
20468;270.0;0.0;270.0;271.5;-1.5;1;2;-1;270.0;3;5.0;1;0;0;0;0;1;0;0;2022
20483;14795.0;0.0;14795.0;26480.0;-11685.0;41;84;-43;360.85;3;5.0;1;0;0;0;0;1;0;0;2022
20484;1.0;0.0;1.0;0.0;1.0;1;0;1;1.0;5;6.0;2;0;0;0;0;1;0;0;2022
20487;23423.0;0.0;23423.0;57985.3;-34562.3;14;34;-20;1673.07;3;5.0;1;0;0;0;0;1;0;0;2022
20503;1207.0;0.0;1207.0;0.0;1207.0;63;0;63;19.16;5;8.0;4;0;0;0;0;1;0;0;2022
20503;23.0;0.0;23.0;1207.0;-1184.0;1;63;-62;23.0;3;9.0;5;0;0;0;0;1;0;0;2022
20523;49.9;0.0;49.9;0.0;49.9;1;0;1;49.9;5;6.0;2;0;0;0;0;1;0;0;2022
20532;69995.19;0.0;69995.19;106574.08;-36578.89;45;125;-80;1555.45;3;5.0;1;0;0;0;0;1;0;0;2022
20549;677.9;0.0;677.9;2519.39;-1841.49;20;34;-14;33.9;3;5.0;1;0;0;0;0;1;0;0;2022
20559;5.0;0.0;5.0;223.0;-218.0;1;4;-3;5.0;3;5.0;1;0;0;0;0;1;0;0;2022
20559;295.0;0.0;295.0;5.0;290.0;3;1;2;98.33;3;6.0;2;0;0;0;0;1;0;0;2022
20559;216.7;0.0;216.7;295.0;-78.3;2;3;-1;108.35;3;7.0;3;0;0;0;0;1;0;0;2022
20590;1481.21;0.0;1481.21;1817.4;-336.19;76;80;-4;19.49;3;5.0;1;0;0;0;0;1;0;0;2022
20590;408.75;0.0;408.75;1481.21;-1072.46;24;76;-52;17.03;3;6.0;2;0;0;0;0;1;0;0;2022
20596;4793.0;0.0;4793.0;10076.0;-5283.0;55;88;-33;87.15;3;5.0;1;0;0;0;0;1;0;0;2022
20596;3298.0;0.0;3298.0;4793.0;-1495.0;54;55;-1;61.07;3;6.0;2;0;0;0;0;1;0;0;2022
20596;2710.0;0.0;2710.0;3298.0;-588.0;53;54;-1;51.13;3;7.0;3;0;0;0;0;1;0;0;2022
20596;2341.0;0.0;2341.0;2710.0;-369.0;46;53;-7;50.89;3;8.0;4;0;0;0;0;1;0;0;2022
20596;2096.5;0.0;2096.5;2341.0;-244.5;37;46;-9;56.66;3;9.0;5;0;0;0;0;1;0;0;2022
20596;2339.0;0.0;2339.0;2096.5;242.5;38;37;1;61.55;3;10.0;6;0;0;0;0;1;0;0;2022
20596;232.0;0.0;232.0;2339.0;-2107.0;3;38;-35;77.33;3;11.0;7;0;0;0;0;1;0;0;2022
20596;468.0;0.0;468.0;232.0;236.0;11;3;8;42.55;3;12.0;8;0;0;0;0;1;0;0;2022
20596;162.0;0.0;162.0;468.0;-306.0;7;11;-4;23.14;3;13.0;9;0;0;0;0;1;0;0;2022
20596;148.0;0.0;148.0;0.0;148.0;1;0;1;148.0;5;15.0;11;0;0;0;0;1;0;0;2022
20602;32.0;0.0;32.0;0.0;32.0;1;0;1;32.0;5;7.0;3;0;0;0;0;1;0;0;2022
20626;3365.56;0.0;3365.56;17152.93;-13787.37;5;24;-19;673.11;3;5.0;1;0;0;0;0;1;0;0;2022
20682;1040.0;0.0;1040.0;0.0;1040.0;7;0;7;148.57;5;7.0;3;0;0;0;0;1;0;0;2022
20784;0.0;3533.0;3533.0;8069.0;-4536.0;10;10;0;353.3;3;5.0;1;0;0;0;0;1;0;0;2022
20784;0.0;3886.0;3886.0;3533.0;353.0;9;10;-1;431.78;3;6.0;2;0;0;0;0;1;0;0;2022
20784;0.0;1542.0;1542.0;3886.0;-2344.0;7;9;-2;220.29;3;7.0;3;0;0;0;0;1;0;0;2022
20800;1000.0;0.0;1000.0;3901.5;-2901.5;1;6;-5;1000.0;3;5.0;1;0;0;0;0;1;0;0;2022
20811;5564.5;0.0;5564.5;2906.0;2658.5;6;9;-3;927.42;3;5.0;1;0;0;0;0;1;0;0;2022
20842;26865.0;0.0;26865.0;31230.0;-4365.0;53;62;-9;506.89;3;4.0;1;0;0;0;0;1;0;0;2022
20842;26625.0;0.0;26625.0;26865.0;-240.0;40;53;-13;665.63;3;5.0;2;0;0;0;0;1;0;0;2022
20876;4.0;0.0;4.0;2220.9;-2216.9;2;2;0;2.0;3;4.0;1;0;0;0;0;1;0;0;2022
20876;2444.11;0.0;2444.11;0.0;2444.11;1;0;1;2444.11;5;6.0;3;0;0;0;0;1;0;0;2022
20885;1270.09;0.0;1270.09;2704.6;-1434.51;3;14;-11;423.36;3;4.0;1;0;0;0;0;1;0;0;2022
20886;71.0;0.0;71.0;304.0;-233.0;5;18;-13;14.2;3;4.0;1;0;0;0;0;1;0;0;2022
20886;330.0;0.0;330.0;71.0;259.0;20;5;15;16.5;3;5.0;2;0;0;0;0;1;0;0;2022
20886;265.0;0.0;265.0;330.0;-65.0;15;20;-5;17.67;3;6.0;3;0;0;0;0;1;0;0;2022
20886;421.0;0.0;421.0;265.0;156.0;22;15;7;19.14;3;7.0;4;0;0;0;0;1;0;0;2022
20886;190.0;0.0;190.0;421.0;-231.0;7;22;-15;27.14;3;8.0;5;0;0;0;0;1;0;0;2022
20886;172.0;0.0;172.0;0.0;172.0;8;0;8;21.5;5;11.0;8;0;0;0;0;1;0;0;2022
20937;6055.0;0.0;6055.0;13383.75;-7328.75;25;47;-22;242.2;3;4.0;1;0;0;0;0;1;0;0;2022
20937;2670.0;0.0;2670.0;6055.0;-3385.0;19;25;-6;140.53;3;5.0;2;0;0;0;0;1;0;0;2022
20937;947.5;0.0;947.5;2670.0;-1722.5;4;19;-15;236.88;3;6.0;3;0;0;0;0;1;0;0;2022
20941;94.11;0.0;94.11;60.17;33.94;11;7;4;8.56;3;4.0;1;0;0;0;0;1;0;0;2022
20941;40.05;0.0;40.05;94.11;-54.06;7;11;-4;5.72;3;5.0;2;0;0;0;0;1;0;0;2022
20941;33.73;0.0;33.73;0.0;33.73;2;0;2;16.87;5;7.0;4;0;0;0;0;1;0;0;2022
20941;65.55;0.0;65.55;33.73;31.82;2;2;0;32.78;3;8.0;5;0;0;0;0;1;0;0;2022
20954;2000.0;0.0;2000.0;0.0;2000.0;1;0;1;2000.0;5;5.0;2;0;0;0;0;1;0;0;2022
20954;1000.0;0.0;1000.0;2000.0;-1000.0;1;1;0;1000.0;3;6.0;3;0;0;0;0;1;0;0;2022
20954;1200.0;0.0;1200.0;1000.0;200.0;1;1;0;1200.0;3;7.0;4;0;0;0;0;1;0;0;2022
20954;6845.0;0.0;6845.0;1200.0;5645.0;7;1;6;977.86;3;8.0;5;0;0;0;0;1;0;0;2022
20954;1450.0;0.0;1450.0;6845.0;-5395.0;2;7;-5;725.0;3;9.0;6;0;0;0;0;1;0;0;2022
20954;14820.0;0.0;14820.0;0.0;14820.0;6;0;6;2470.0;5;11.0;8;0;0;0;0;1;0;0;2022
20954;300.0;1251.49;1551.49;14820.0;-13268.51;3;6;-3;517.16;3;12.0;9;0;1;0;0;1;0;0;2022
20954;4400.0;6952.0;11352.0;1551.49;9800.51;3;3;0;3784.0;3;13.0;10;0;1;0;0;1;0;0;2022
20954;0.0;2720.0;2720.0;11352.0;-8632.0;1;3;-2;2720.0;3;14.0;11;0;1;0;0;0;0;0;2022
20954;1800.0;1500.0;3300.0;2720.0;580.0;2;1;1;1650.0;3;15.0;12;0;1;0;0;1;0;0;2022
20954;600.0;0.0;600.0;3300.0;-2700.0;1;2;-1;600.0;3;16.0;1;0;0;0;0;1;0;0;2023
20954;0.0;0.0;0.0;600.0;-600.0;0;1;-1;0.0;4;17.0;2;0;1;0;0;0;0;0;2023
20963;20800.0;0.0;20800.0;15328.0;5472.0;12;23;-11;1733.33;3;4.0;1;0;0;0;0;1;0;0;2022
20998;2852.0;0.0;2852.0;2079.0;773.0;4;6;-2;713.0;3;4.0;1;0;0;0;0;1;0;0;2022
20998;500.0;0.0;500.0;2852.0;-2352.0;1;4;-3;500.0;3;5.0;2;0;0;0;0;1;0;0;2022
21005;300.0;0.0;300.0;1485.0;-1185.0;1;9;-8;300.0;3;4.0;1;0;0;0;0;1;0;0;2022
21010;0.0;357.25;357.25;4677.0;-4319.75;3;32;-29;119.08;3;4.0;1;0;0;0;0;1;0;0;2022
21015;0.0;1810.7;1810.7;22806.3;-20995.6;30;324;-294;60.36;3;4.0;1;0;0;0;0;1;0;0;2022
21015;0.0;3925.1;3925.1;1810.7;2114.4;66;30;36;59.47;3;5.0;2;0;0;0;0;1;0;0;2022
21015;0.0;5246.3;5246.3;3925.1;1321.2;74;66;8;70.9;3;6.0;3;0;0;0;0;1;0;0;2022
21015;0.0;5060.0;5060.0;5246.3;-186.3;77;74;3;65.71;3;7.0;4;0;0;0;0;1;0;0;2022
21015;0.0;6889.1;6889.1;5060.0;1829.1;88;77;11;78.29;3;8.0;5;0;0;0;0;1;0;0;2022
21015;0.0;3707.4;3707.4;6889.1;-3181.7;51;88;-37;72.69;3;9.0;6;0;0;0;0;1;0;0;2022
21015;0.0;4656.4;4656.4;3707.4;949.0;67;51;16;69.5;3;10.0;7;0;0;0;0;1;0;0;2022
21032;3325.0;0.0;3325.0;7833.68;-4508.68;4;11;-7;831.25;3;4.0;1;0;0;0;0;1;0;0;2022
21032;1.0;0.0;1.0;0.0;1.0;1;0;1;1.0;5;9.0;6;0;0;0;0;1;0;0;2022
21032;1.0;0.0;1.0;0.0;1.0;1;0;1;1.0;5;15.0;12;0;0;0;0;1;0;0;2022
21042;685.0;0.0;685.0;5945.88;-5260.88;3;22;-19;228.33;3;4.0;1;0;0;0;0;1;0;0;2022
21042;250.1;0.0;250.1;0.0;250.1;2;0;2;125.05;5;17.0;2;0;0;0;0;1;0;0;2023
21056;3834.52;0.0;3834.52;16508.48;-12673.96;49;157;-108;78.26;3;4.0;1;0;0;0;0;1;0;0;2022
21056;4296.79;0.0;4296.79;3834.52;462.27;45;49;-4;95.48;3;5.0;2;0;0;0;0;1;0;0;2022
21056;2122.9;0.0;2122.9;4296.79;-2173.89;17;45;-28;124.88;3;6.0;3;0;0;0;0;1;0;0;2022
21095;9307.0;0.0;9307.0;0.0;9307.0;6;0;6;1551.17;5;6.0;3;0;0;0;0;1;0;0;2022
21095;47201.0;0.0;47201.0;9307.0;37894.0;14;6;8;3371.5;3;7.0;4;0;0;0;0;1;0;0;2022
21107;380.0;1000.0;1380.0;300.0;1080.0;3;2;1;460.0;3;4.0;1;0;0;0;0;1;0;0;2022
21141;10.0;0.0;10.0;448.0;-438.0;1;2;-1;10.0;3;4.0;1;0;0;0;0;1;0;0;2022
21160;468.9;0.0;468.9;0.0;468.9;2;0;2;234.45;5;4.0;1;0;0;0;0;1;0;0;2022
21160;2368.9;0.0;2368.9;0.0;2368.9;3;0;3;789.63;5;7.0;4;0;0;0;0;1;0;0;2022
21169;1100.0;0.0;1100.0;5780.0;-4680.0;2;7;-5;550.0;3;4.0;1;0;0;0;0;1;0;0;2022
21177;6948.15;0.0;6948.15;2067.4;4880.75;8;15;-7;868.52;3;4.0;1;0;0;0;0;1;0;0;2022
21177;3339.0;0.0;3339.0;6948.15;-3609.15;5;8;-3;667.8;3;5.0;2;0;0;0;0;1;0;0;2022
21189;240.0;0.0;240.0;400.0;-160.0;1;1;0;240.0;3;4.0;1;0;0;0;0;1;0;0;2022
21247;1.0;0.0;1.0;1.0;0.0;1;1;0;1.0;3;4.0;1;0;0;0;0;1;0;0;2022
21347;107.0;0.0;107.0;22280.0;-22173.0;1;7;-6;107.0;3;4.0;1;0;0;0;0;1;0;0;2022
21352;9859.68;0.0;9859.68;12850.7;-2991.02;356;412;-56;27.7;3;4.0;1;0;0;0;0;1;0;0;2022
21352;8156.45;0.0;8156.45;9859.68;-1703.23;293;356;-63;27.84;3;5.0;2;0;0;0;0;1;0;0;2022
21352;7401.62;0.0;7401.62;8156.45;-754.83;256;293;-37;28.91;3;6.0;3;0;0;0;0;1;0;0;2022
21352;749.8;0.0;749.8;7401.62;-6651.82;28;256;-228;26.78;3;7.0;4;0;0;0;0;1;0;0;2022
21359;0.0;53945.43;53945.43;60925.13;-6979.7;2059;2210;-151;26.2;3;4.0;1;0;0;0;0;1;0;0;2022
21359;0.0;49265.16;49265.16;53945.43;-4680.27;1741;2059;-318;28.3;3;5.0;2;0;0;0;0;1;0;0;2022
21359;0.0;31909.24;31909.24;49265.16;-17355.92;1302;1741;-439;24.51;3;6.0;3;0;0;0;0;1;0;0;2022
21359;0.0;2047.58;2047.58;31909.24;-29861.66;45;1302;-1257;45.5;3;7.0;4;0;0;0;0;1;0;0;2022
21359;0.0;81.39;81.39;2047.58;-1966.19;5;45;-40;16.28;3;8.0;5;0;0;0;0;1;0;0;2022
21359;0.0;452.8;452.8;81.39;371.41;12;5;7;37.73;3;9.0;6;0;0;0;0;1;0;0;2022
21359;0.0;10.0;10.0;0.0;10.0;1;0;1;10.0;5;13.0;10;0;0;0;0;1;0;0;2022
21359;0.0;91.0;91.0;10.0;81.0;3;1;2;30.33;3;14.0;11;0;0;0;0;1;0;0;2022
21372;9486.95;0.0;9486.95;19775.0;-10288.05;6;6;0;1581.16;3;4.0;1;0;0;0;0;1;0;0;2022
5261;9712.26;0.0;9712.26;27351.04;-17638.78;65;130;-65;149.42;3;23.0;1;0;0;0;0;1;0;0;2022
5261;10434.3;0.0;10434.3;9712.26;722.04;103;65;38;101.3;3;24.0;2;0;0;0;0;1;0;0;2022
5261;6503.01;0.0;6503.01;10434.3;-3931.29;18;103;-85;361.28;3;25.0;3;0;0;0;0;1;0;0;2022
5294;3747.0;0.0;3747.0;4627.0;-880.0;35;53;-18;107.06;3;23.0;1;0;1;0;0;1;0;0;2022
5294;3338.9;0.0;3338.9;3747.0;-408.1;37;35;2;90.24;3;24.0;2;0;1;0;0;1;0;0;2022
5294;1058.0;0.0;1058.0;3338.9;-2280.9;12;37;-25;88.17;3;25.0;3;0;0;0;0;1;0;0;2022
13307;1141.7;0.0;1141.7;709.0;432.7;1;4;-3;1141.7;3;12.0;1;0;0;0;0;1;0;0;2022
13936;9898.37;0.0;9898.37;13069.0;-3170.63;90;140;-50;109.98;3;12.0;1;0;0;0;0;1;0;0;2022
13936;4941.0;0.0;4941.0;9898.37;-4957.37;45;90;-45;109.8;3;13.0;2;0;0;0;0;1;0;0;2022
13936;13308.77;0.0;13308.77;4941.0;8367.77;73;45;28;182.31;3;14.0;3;0;0;0;0;1;0;0;2022
5342;2803.94;0.0;2803.94;10343.0;-7539.06;3;12;-9;934.65;3;23.0;1;0;0;0;0;1;0;0;2022
5344;20.0;0.0;20.0;0.0;20.0;1;0;1;20.0;5;23.0;1;0;0;0;0;1;0;0;2022
5344;10.0;0.0;10.0;0.0;10.0;1;0;1;10.0;5;31.0;9;0;0;0;0;1;0;0;2022
14689;0.0;3170.0;3170.0;1500.0;1670.0;2;1;1;1585.0;3;11.0;1;0;1;0;0;0;0;0;2022
14689;0.0;6319.7;6319.7;3170.0;3149.7;10;2;8;631.97;3;12.0;2;0;1;0;0;1;0;0;2022
14689;0.0;2185.5;2185.5;6319.7;-4134.2;2;10;-8;1092.75;3;13.0;3;0;1;0;0;0;0;0;2022
14689;0.0;1599.0;1599.0;2185.5;-586.5;1;2;-1;1599.0;3;14.0;4;0;1;0;0;0;0;0;2022
14689;306.0;990.0;1296.0;1599.0;-303.0;2;1;1;648.0;3;15.0;5;0;1;1;0;0;0;0;2022
14689;0.0;8860.0;8860.0;1296.0;7564.0;4;2;2;2215.0;3;16.0;6;0;1;0;0;0;0;0;2022
14689;0.0;1800.0;1800.0;8860.0;-7060.0;1;4;-3;1800.0;3;17.0;7;0;1;0;0;0;0;0;2022
14689;0.0;1800.0;1800.0;1800.0;0.0;1;1;0;1800.0;3;18.0;8;0;1;0;0;0;0;0;2022
14689;0.0;5333.0;5333.0;0.0;5333.0;4;0;4;1333.25;5;20.0;10;0;1;0;0;0;0;0;2022
14689;0.0;9270.0;9270.0;5333.0;3937.0;6;4;2;1545.0;3;21.0;11;0;1;0;0;0;0;0;2022
14689;0.0;4138.0;4138.0;9270.0;-5132.0;3;6;-3;1379.33;3;22.0;12;0;1;0;0;0;0;0;2022
14689;0.0;8914.0;8914.0;4138.0;4776.0;5;3;2;1782.8;3;23.0;1;0;1;0;0;0;0;0;2023
14689;0.0;0.0;0.0;8914.0;-8914.0;0;5;-5;0.0;4;24.0;2;0;1;0;0;0;0;0;2023
14690;120.0;0.0;120.0;0.0;120.0;1;0;1;120.0;5;12.0;2;0;0;0;0;1;0;0;2022
14690;71.89;0.0;71.89;120.0;-48.11;2;1;1;35.95;3;13.0;3;0;0;0;0;1;0;0;2022
14697;1481.0;0.0;1481.0;760.79;720.21;2;3;-1;740.5;3;11.0;1;0;0;0;0;1;0;0;2022
14697;1219.51;0.0;1219.51;1481.0;-261.49;4;2;2;304.88;3;12.0;2;0;0;0;0;1;0;0;2022
14697;85.0;0.0;85.0;0.0;85.0;1;0;1;85.0;5;14.0;4;0;0;0;0;1;0;0;2022
14697;800.0;0.0;800.0;0.0;800.0;3;0;3;266.67;5;16.0;6;0;0;0;0;1;0;0;2022
5372;10239.55;0.0;10239.55;1994.72;8244.83;4;1;3;2559.89;3;23.0;1;0;0;0;0;1;0;0;2022
15550;7693.0;0.0;7693.0;2158.0;5535.0;4;2;2;1923.25;3;11.0;1;0;0;0;0;1;0;0;2022
15550;2584.0;0.0;2584.0;7693.0;-5109.0;5;4;1;516.8;3;12.0;2;0;0;0;0;1;0;0;2022
5445;197.0;0.0;197.0;0.0;197.0;1;0;1;197.0;5;24.0;2;0;0;0;0;1;0;0;2022
5653;1800.0;0.0;1800.0;0.0;1800.0;1;0;1;1800.0;5;27.0;6;0;0;0;0;1;0;0;2022
5653;360.0;0.0;360.0;1800.0;-1440.0;1;1;0;360.0;3;28.0;7;0;0;0;0;1;0;0;2022
5653;2880.0;0.0;2880.0;360.0;2520.0;2;1;1;1440.0;3;29.0;8;0;0;0;0;1;0;0;2022
17294;80.0;0.0;80.0;0.0;80.0;1;0;1;80.0;5;11.0;2;0;0;0;0;1;0;0;2022
17640;808.0;0.0;808.0;3627.35;-2819.35;1;7;-6;808.0;3;9.0;1;0;0;0;0;1;0;0;2022
17655;3805.4;0.0;3805.4;5301.19;-1495.79;81;99;-18;46.98;3;8.0;1;0;0;0;0;1;0;0;2022
6716;750.0;0.0;750.0;0.0;750.0;5;0;5;150.0;5;21.0;3;0;0;0;0;1;0;0;2022
6971;0.01;0.0;0.01;0.1;-0.09;1;1;0;0.01;3;19.0;1;0;0;0;0;1;0;0;2022
6971;1.0;0.0;1.0;0.01;0.99;1;1;0;1.0;3;20.0;2;0;0;0;0;1;0;0;2022
7069;0.0;1348.7;1348.7;916.4;432.3;5;3;2;269.74;3;18.0;1;0;1;0;0;0;0;0;2022
7069;0.0;3047.9;3047.9;1348.7;1699.2;3;5;-2;1015.97;3;19.0;2;0;1;0;0;0;0;0;2022
7069;0.0;1757.66;1757.66;3047.9;-1290.24;6;3;3;292.94;3;20.0;3;0;1;0;0;0;0;0;2022
7069;0.0;1409.78;1409.78;1757.66;-347.88;3;6;-3;469.93;3;21.0;4;0;1;0;0;0;0;0;2022
7069;0.0;2721.91;2721.91;1409.78;1312.13;6;3;3;453.65;3;22.0;5;0;1;0;0;0;0;0;2022
7069;0.0;3579.4;3579.4;2721.91;857.49;7;6;1;511.34;3;23.0;6;0;1;0;0;0;0;0;2022
7069;0.0;981.73;981.73;3579.4;-2597.67;3;7;-4;327.24;3;24.0;7;0;1;0;0;0;0;0;2022
7069;0.0;2366.98;2366.98;981.73;1385.25;6;3;3;394.5;3;25.0;8;0;1;0;0;0;0;0;2022
7069;0.0;1918.57;1918.57;2366.98;-448.41;2;6;-4;959.29;3;26.0;9;0;1;0;0;0;0;0;2022
7069;0.0;534.02;534.02;1918.57;-1384.55;2;2;0;267.01;3;27.0;10;0;1;0;0;0;0;0;2022
7069;0.0;1972.16;1972.16;534.02;1438.14;7;2;5;281.74;3;28.0;11;0;1;0;0;0;0;0;2022
7069;0.0;111.86;111.86;1972.16;-1860.3;1;7;-6;111.86;3;29.0;12;0;1;0;0;0;0;0;2022
7069;0.0;1453.33;1453.33;111.86;1341.47;4;1;3;363.33;3;30.0;1;0;1;0;0;0;0;0;2023
17963;905.0;0.0;905.0;4565.99;-3660.99;18;41;-23;50.28;3;9.0;1;0;0;0;0;1;0;0;2022
17963;218.0;0.0;218.0;905.0;-687.0;6;18;-12;36.33;3;10.0;2;0;0;0;0;1;0;0;2022
7499;21068.91;0.0;21068.91;27460.92;-6392.01;89;147;-58;236.73;3;17.0;1;0;0;0;0;1;0;0;2022
