tx_est_id;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef
23232;2022-08-01;0;0;1;0;0;0;0
28691;2022-12-01;0;0;0;0;1;0;0
11098;2022-08-01;0;0;0;0;1;0;0
21980;2023-05-01;0;0;0;0;1;0;0
21051;2022-03-01;0;1;0;0;1;0;0
27501;2022-10-01;0;0;0;0;1;1;0
27578;2023-02-01;0;0;0;0;1;0;0
28611;2023-05-01;1;0;0;0;1;0;0
30783;2023-03-01;0;0;0;0;1;0;0
24685;2022-12-01;0;0;0;0;1;0;0
31988;2023-04-01;0;0;0;0;1;1;0
30521;2023-04-01;0;0;0;0;1;1;0
19084;2022-08-01;0;0;0;0;1;0;0
27645;2022-08-01;0;0;0;0;1;0;0
21367;2022-02-01;0;0;0;0;0;0;1
28502;2023-05-01;0;0;0;0;1;0;0
29897;2023-03-01;0;0;0;0;1;0;0
4666;2023-03-01;0;0;0;0;1;0;0
13706;2022-03-01;0;0;0;0;1;0;0
27450;2022-11-01;0;0;0;0;1;0;0
8328;2023-04-01;0;1;0;0;1;0;0
5649;2023-03-01;0;0;1;0;1;1;0
26419;2023-04-01;0;0;0;0;1;0;0
26243;2023-06-01;0;0;0;0;1;0;0
29068;2023-02-01;0;0;0;0;1;0;0
5221;2022-01-01;0;0;0;0;0;0;1
30306;2023-02-01;0;0;0;0;1;0;0
27521;2022-11-01;0;0;0;0;1;0;0
17639;2022-05-01;0;0;0;0;1;0;0
27058;2023-04-01;0;0;0;0;1;1;0
29760;2023-02-01;0;0;0;0;1;0;0
30724;2023-06-01;0;0;0;0;1;0;0
12055;2022-01-01;0;0;0;0;1;0;0
20884;2022-09-01;0;1;0;0;1;0;0
30876;2023-05-01;0;0;0;0;1;1;0
29499;2023-02-01;0;0;0;0;1;0;0
26777;2022-08-01;0;0;0;0;1;0;0
13276;2022-01-01;0;0;0;0;1;0;0
16429;2022-01-01;0;0;0;0;1;0;0
29299;2023-05-01;0;0;0;0;1;1;0
28937;2023-04-01;0;0;0;0;1;0;0
31838;2023-04-01;0;0;1;0;0;0;0
30197;2023-03-01;0;1;0;0;0;0;0
24645;2022-12-01;0;0;0;0;1;0;0
30585;2023-04-01;0;0;0;0;1;1;0
27924;2022-10-01;0;0;0;0;1;0;0
28856;2022-12-01;0;0;0;1;0;0;0
32558;2023-06-01;0;0;0;0;1;1;0
2804;2022-04-01;0;0;0;0;1;0;0
26994;2023-06-01;0;0;0;0;1;1;0
29769;2023-05-01;0;0;0;0;1;1;0
32425;2023-04-01;0;1;0;0;0;0;0
4224;2022-01-01;0;0;0;0;1;0;0
24734;2022-07-01;0;0;0;0;1;0;0
22292;2022-03-01;0;0;0;0;1;0;0
27126;2022-11-01;0;0;0;0;1;0;0
26765;2022-11-01;0;0;0;0;1;0;0
30362;2023-05-01;0;0;0;0;1;0;0
27538;2023-05-01;0;1;1;0;0;0;0
27667;2023-05-01;0;1;0;0;1;1;0
31767;2023-06-01;0;0;0;0;1;1;0
26718;2022-08-01;0;0;0;0;1;0;0
20762;2022-01-01;0;0;0;0;1;0;0
21951;2022-04-01;0;1;0;0;1;0;0
27927;2023-05-01;0;0;0;0;1;0;0
27138;2023-02-01;0;0;0;0;1;0;0
28404;2023-05-01;0;1;0;0;0;0;0
5600;2022-02-01;0;0;0;0;1;0;0
12339;2022-02-01;0;0;0;0;1;0;0
27030;2022-12-01;0;0;0;0;1;1;0
14689;2023-02-01;0;1;0;0;0;0;0
21033;2022-01-01;0;0;0;0;1;0;0
31852;2023-04-01;0;0;0;0;1;0;0
28158;2023-01-01;0;0;0;0;1;0;0
15630;2022-03-01;0;0;0;0;1;0;0
30101;2023-01-01;0;0;0;0;1;0;0
27093;2022-11-01;0;0;0;0;1;0;0
28029;2023-04-01;0;0;0;0;1;1;0
28303;2022-11-01;0;0;0;0;1;0;0
24758;2023-05-01;0;0;0;0;1;0;0
8196;2022-01-01;0;0;0;0;1;0;0
21051;2022-09-01;0;0;0;0;1;0;0
5127;2022-01-01;0;0;0;0;1;0;0
24782;2022-07-01;0;0;0;0;1;0;0
12660;2022-02-01;0;0;0;0;1;0;0
22421;2023-05-01;0;1;0;0;0;0;0
26995;2022-08-01;0;0;0;0;1;1;0
22254;2022-03-01;0;0;0;0;1;0;0
28814;2023-03-01;0;1;0;0;0;0;0
26767;2023-01-01;0;0;0;0;1;0;0
21414;2022-01-01;0;0;0;0;1;0;0
5274;2023-02-01;0;0;0;0;1;0;0
26101;2022-06-01;0;0;0;0;1;0;0
2953;2022-07-01;0;0;0;0;1;0;0
27528;2023-06-01;0;0;0;0;1;0;0
23272;2023-01-01;0;0;0;0;1;0;0
26850;2023-01-01;0;0;0;0;1;1;0
21909;2022-01-01;0;0;0;0;1;0;0
24639;2022-10-01;0;0;0;0;1;0;0
20604;2022-03-01;0;0;0;0;1;0;0
29694;2023-06-01;0;0;0;0;1;0;0
30057;2023-04-01;0;0;0;0;1;0;0
28423;2023-04-01;0;0;0;0;1;0;0
21420;2022-01-01;0;0;0;0;1;0;0
9722;2022-11-01;0;0;0;0;1;0;0
32261;2023-04-01;0;0;0;0;1;0;0
10008;2022-02-01;0;0;0;0;1;0;0
29102;2023-02-01;0;0;0;0;1;0;0
21618;2022-01-01;0;0;0;0;1;0;0
22325;2022-08-01;0;0;0;0;1;0;0
27097;2023-01-01;0;0;0;0;1;0;0
21347;2022-01-01;0;0;0;0;1;0;0
21383;2023-02-01;0;0;0;0;1;0;0
24610;2023-02-01;0;0;0;0;1;0;0
23269;2022-05-01;0;1;0;0;0;0;0
24687;2022-09-01;0;0;0;0;1;0;0
7497;2022-01-01;0;0;0;0;1;0;0
17170;2022-11-01;0;0;0;0;1;0;0
15276;2022-10-01;0;0;0;0;1;0;0
30212;2023-04-01;0;0;0;0;1;0;0
30544;2023-04-01;0;0;0;0;1;0;0
11409;2022-01-01;0;0;0;0;1;0;0
28505;2022-10-01;0;0;0;0;1;0;0
1366;2023-05-01;0;0;0;0;1;0;0
18517;2022-01-01;0;0;0;0;1;0;0
20663;2022-09-01;0;0;0;0;1;0;0
22060;2022-04-01;0;0;0;0;0;0;1
10486;2022-02-01;0;0;0;0;1;0;0
11781;2022-05-01;0;0;0;0;1;0;0
2622;2022-02-01;0;0;0;0;1;0;0
24639;2023-06-01;0;0;0;0;1;0;0
26774;2023-01-01;0;0;0;0;1;0;0
24698;2023-04-01;0;0;0;0;1;0;0
27192;2023-02-01;0;0;0;0;1;0;0
22851;2022-04-01;0;1;0;0;0;0;0
24656;2023-03-01;0;0;0;0;1;0;0
29666;2023-01-01;0;0;0;0;1;0;0
27013;2023-02-01;0;0;0;0;1;0;0
28283;2023-02-01;0;0;0;0;0;0;1
13410;2022-04-01;0;0;0;0;1;0;0
19646;2022-02-01;0;0;0;0;1;0;0
26721;2023-03-01;0;0;0;0;1;0;0
27140;2023-01-01;0;0;0;0;1;0;0
25150;2022-06-01;0;1;1;0;0;0;0
6348;2022-06-01;0;1;0;0;0;0;0
26760;2022-11-01;0;0;0;0;1;0;0
28513;2023-04-01;0;0;0;0;1;0;0
9774;2023-05-01;0;0;0;0;1;0;0
26695;2022-07-01;0;0;0;0;1;0;0
21961;2023-02-01;0;1;0;0;1;0;0
8647;2022-02-01;0;0;0;0;1;0;0
30727;2023-04-01;0;0;0;0;1;1;0
28315;2022-11-01;0;0;0;0;1;0;0
27612;2022-08-01;0;0;0;0;1;0;0
7393;2022-03-01;0;1;0;0;0;0;0
19275;2023-05-01;0;1;0;0;0;0;0
22146;2022-03-01;0;0;0;0;1;0;0
27194;2022-09-01;0;0;0;0;1;0;0
13135;2022-07-01;0;0;0;0;1;0;0
27575;2022-10-01;0;0;0;0;1;0;0
28843;2023-05-01;0;0;0;0;1;0;0
21351;2022-08-01;0;0;0;0;1;1;0
21689;2022-02-01;0;0;0;0;1;0;0
27185;2023-01-01;0;0;0;0;1;0;0
27666;2022-12-01;0;1;0;0;0;0;0
21918;2022-01-01;0;0;0;0;1;0;0
20872;2022-01-01;0;0;0;0;1;0;0
27524;2022-10-01;0;0;0;0;1;0;0
22599;2022-10-01;0;1;0;0;0;0;0
9998;2022-02-01;0;0;0;0;1;0;0
32481;2023-04-01;0;0;0;0;1;0;0
7646;2023-05-01;0;1;1;0;0;0;0
27738;2022-09-01;0;0;0;0;1;0;0
26444;2022-10-01;0;1;0;0;1;0;0
27531;2023-02-01;0;0;0;0;1;0;0
26277;2022-11-01;0;0;0;0;1;0;0
29729;2023-03-01;1;1;1;0;0;0;0
24780;2022-07-01;0;0;0;0;1;0;0
29639;2023-05-01;0;0;0;0;1;0;0
32529;2023-05-01;0;0;0;0;1;0;0
10416;2022-01-01;0;0;0;0;1;0;0
31641;2023-06-01;0;1;0;0;0;0;0
29477;2023-03-01;0;0;0;0;1;1;0
30858;2023-05-01;0;0;0;0;1;0;0
32742;2023-05-01;0;0;0;0;1;0;0
28250;2023-03-01;0;0;0;0;1;1;0
27033;2023-06-01;0;0;0;0;1;0;0
29734;2023-01-01;0;0;0;0;1;0;0
12495;2022-01-01;0;0;0;0;1;0;0
27906;2022-09-01;0;0;0;0;1;0;0
17276;2022-08-01;0;0;0;0;1;0;0
5950;2023-06-01;0;1;0;0;1;0;0
23337;2022-09-01;1;0;1;0;0;0;0
13416;2022-02-01;0;0;0;0;1;0;0
22529;2022-08-01;0;1;0;0;0;0;0
27355;2023-04-01;0;0;0;0;1;0;0
18179;2022-11-01;0;0;0;0;1;0;0
29598;2023-04-01;0;0;0;0;1;1;0
9262;2022-01-01;0;1;0;0;1;0;0
11916;2022-02-01;0;0;0;0;1;0;0
27140;2022-09-01;0;0;0;0;1;0;0
32450;2023-04-01;0;1;0;0;0;0;0
28323;2023-01-01;0;0;0;0;1;0;0
5796;2022-09-01;0;0;0;0;0;0;1
20932;2022-08-01;0;0;0;0;1;0;0
31210;2023-06-01;0;1;0;0;0;0;0
28359;2022-10-01;0;0;0;0;1;0;0
26208;2022-12-01;0;0;0;0;1;1;0
26450;2022-06-01;0;1;0;0;0;0;0
26769;2023-04-01;0;0;0;0;1;0;0
28238;2022-12-01;0;0;0;0;1;0;0
19267;2022-01-01;0;0;0;0;1;0;0
28450;2023-06-01;0;0;0;0;1;0;0
29834;2023-04-01;0;0;0;0;1;0;0
22078;2022-01-01;0;0;0;0;1;0;0
28552;2023-03-01;0;0;0;0;1;1;0
28284;2023-02-01;0;0;0;0;1;0;0
27334;2022-12-01;0;0;0;0;1;1;0
26206;2022-11-01;0;0;0;0;1;0;0
29210;2023-06-01;0;0;0;0;1;1;0
25620;2022-06-01;0;1;0;0;0;0;0
7646;2023-02-01;0;0;1;0;0;0;0
20894;2022-01-01;0;0;0;0;1;0;0
29449;2023-01-01;0;0;0;0;1;0;0
21592;2022-09-01;0;1;0;0;0;0;0
22529;2022-04-01;0;1;0;0;0;0;0
28403;2023-01-01;0;0;0;0;1;0;0
29429;2023-04-01;0;0;0;0;1;0;0
29457;2023-04-01;0;0;0;0;1;1;0
27428;2022-10-01;0;0;0;0;1;1;0
26843;2023-06-01;0;0;0;0;1;1;0
27942;2023-03-01;0;0;0;0;1;0;0
26734;2022-11-01;0;0;0;0;1;0;0
28277;2023-03-01;0;0;0;0;1;0;0
28204;2023-05-01;0;0;0;0;1;0;0
24679;2023-02-01;0;0;0;0;1;0;0
25829;2022-10-01;0;0;0;0;1;0;0
26806;2023-06-01;0;0;0;0;1;0;0
28013;2023-02-01;0;0;0;0;1;0;0
19356;2022-10-01;0;0;0;0;1;0;0
26678;2023-05-01;0;0;0;0;1;0;0
1587;2023-05-01;0;0;0;0;0;0;1
21103;2022-05-01;0;0;0;0;1;0;0
8197;2022-03-01;0;0;0;0;1;0;0
23404;2022-06-01;0;1;0;0;0;0;0
32600;2023-05-01;0;1;0;0;0;0;0
26222;2023-02-01;0;0;0;0;1;0;0
11342;2022-05-01;0;0;0;0;1;0;0
12934;2022-02-01;0;0;0;0;1;0;0
23006;2023-04-01;0;0;0;0;1;0;0
30329;2023-03-01;0;0;0;0;1;0;0
29895;2023-02-01;0;0;0;0;1;0;0
21921;2022-06-01;0;0;0;0;1;0;0
28670;2022-11-01;0;0;0;0;1;1;0
29778;2023-03-01;0;0;0;0;1;0;0
23025;2022-04-01;0;0;1;0;0;0;0
17841;2022-01-01;0;0;0;0;1;0;0
30148;2023-06-01;0;0;0;0;1;0;0
18303;2022-10-01;0;0;0;0;1;0;0
6296;2023-04-01;0;1;0;0;0;0;0
24693;2023-06-01;0;0;0;0;1;0;0
26665;2022-12-01;0;0;0;0;1;0;0
9577;2022-03-01;0;0;0;0;1;0;0
20544;2022-06-01;0;0;0;0;1;0;0
21351;2022-12-01;0;0;0;0;1;1;0
27942;2022-11-01;0;0;0;0;1;0;0
26732;2023-05-01;0;0;0;0;1;0;0
7361;2022-12-01;0;0;0;0;1;0;0
27002;2023-06-01;0;0;0;0;1;1;0
7710;2022-03-01;0;0;0;0;1;0;0
26477;2023-01-01;0;0;0;0;1;0;0
24652;2023-03-01;0;0;0;0;1;0;0
27992;2023-04-01;0;1;0;0;1;0;0
29377;2023-04-01;0;0;0;0;1;0;0
18793;2022-08-01;0;0;0;0;1;0;0
12123;2022-02-01;0;0;0;0;1;0;0
24389;2022-06-01;0;1;0;0;0;0;0
5117;2022-02-01;0;0;0;0;0;0;1
10151;2022-03-01;0;0;0;0;1;0;0
27609;2022-12-01;0;0;0;0;1;1;0
22336;2022-03-01;0;0;0;0;1;0;0
27031;2022-10-01;0;0;0;0;1;0;0
28626;2023-02-01;0;0;0;0;1;0;0
24671;2022-09-01;0;0;0;0;1;0;0
31188;2023-04-01;0;1;0;0;0;0;0
27769;2023-01-01;0;0;0;0;1;0;0
27428;2022-11-01;0;0;0;0;1;1;0
24639;2022-06-01;0;0;0;0;1;0;0
27236;2022-10-01;0;0;0;0;1;0;0
30261;2023-05-01;0;0;0;0;1;0;0
10901;2022-02-01;0;0;0;0;1;0;0
22318;2023-02-01;0;0;0;0;0;0;1
29537;2023-02-01;0;0;0;0;1;1;0
30182;2023-06-01;0;0;0;0;1;0;0
26211;2023-04-01;0;0;0;0;1;0;0
32630;2023-06-01;0;0;0;0;1;0;0
26830;2022-12-01;0;0;0;0;1;0;0
10416;2022-07-01;0;0;0;0;1;0;0
34104;2023-06-01;0;0;0;0;1;0;0
9180;2022-03-01;0;0;0;0;1;0;0
27095;2022-12-01;0;0;0;0;1;0;0
12241;2022-04-01;0;0;0;0;1;0;0
26318;2023-03-01;0;0;0;0;1;0;0
26431;2022-07-01;0;0;0;0;1;1;0
7394;2023-01-01;0;1;0;0;0;0;0
31437;2023-06-01;0;1;0;0;0;0;0
28076;2022-10-01;0;0;0;0;1;0;0
24678;2022-06-01;0;0;0;0;1;0;0
28615;2023-01-01;0;0;0;0;1;0;0
26078;2022-12-01;0;1;0;0;0;0;0
10174;2023-01-01;0;1;0;0;1;0;0
27906;2022-10-01;0;0;0;0;1;0;0
23894;2022-05-01;0;0;0;1;0;0;0
24793;2023-06-01;0;0;0;0;1;0;0
28344;2023-05-01;0;0;0;0;1;0;0
26998;2023-03-01;0;0;0;0;1;0;0
5120;2022-07-01;0;0;0;0;0;0;1
15030;2022-02-01;0;0;0;0;1;0;0
26288;2022-08-01;0;1;0;0;0;0;0
31852;2023-05-01;0;0;0;0;1;0;0
13331;2022-01-01;0;0;0;0;1;0;0
27095;2023-05-01;0;0;0;0;1;0;0
12050;2022-07-01;0;0;0;0;1;0;0
23232;2023-02-01;0;0;1;0;0;0;0
25320;2022-06-01;0;0;1;0;0;0;0
30107;2023-05-01;0;1;0;0;1;0;0
23443;2022-11-01;0;1;0;0;0;0;0
7539;2022-03-01;0;0;0;0;1;0;0
4860;2022-05-01;0;0;0;0;0;0;1
21464;2022-01-01;0;0;0;0;1;0;0
7046;2022-01-01;0;0;0;0;1;0;0
7391;2022-04-01;0;1;0;0;0;0;0
10710;2022-05-01;0;0;0;0;1;0;0
19522;2023-04-01;0;0;0;0;1;0;0
13692;2022-03-01;0;0;0;0;1;0;0
13603;2022-08-01;0;0;0;0;1;0;0
26219;2023-02-01;0;0;0;0;1;0;0
18793;2022-01-01;0;0;0;0;1;0;0
19522;2022-11-01;0;0;0;0;1;0;0
5790;2022-03-01;0;0;0;0;1;0;0
26783;2022-11-01;0;0;0;0;1;1;0
32053;2023-05-01;0;1;0;0;0;0;0
30778;2023-03-01;0;0;0;0;1;0;0
22024;2022-10-01;0;0;0;0;1;0;0
22247;2022-04-01;0;0;0;0;1;0;0
29537;2023-06-01;0;0;0;0;1;1;0
27056;2022-09-01;0;0;0;0;1;1;0
28164;2022-10-01;0;0;0;0;1;0;0
10406;2022-08-01;0;0;0;0;1;0;0
28520;2023-04-01;0;0;0;0;1;0;0
7539;2022-02-01;0;0;0;0;1;0;0
21825;2022-06-01;0;0;0;0;1;0;0
26626;2022-11-01;0;0;0;0;1;0;0
29973;2023-01-01;0;0;0;0;1;0;0
29912;2023-05-01;0;0;0;0;1;0;0
27354;2022-09-01;0;0;0;0;1;0;0
26615;2022-08-01;0;0;0;0;1;0;0
27388;2022-11-01;0;0;0;0;1;0;0
28962;2023-03-01;0;0;0;0;1;0;0
29204;2022-12-01;0;0;0;0;1;0;0
27268;2022-12-01;0;0;0;0;1;0;0
14822;2022-03-01;0;1;0;0;1;0;0
31919;2023-04-01;0;0;0;0;0;1;0
26754;2023-04-01;0;0;0;0;1;0;0
30944;2023-04-01;0;0;0;0;1;0;0
26903;2023-01-01;0;0;0;0;1;0;0
28483;2023-05-01;0;0;0;0;1;0;0
30416;2023-06-01;0;0;0;0;1;0;0
21487;2022-02-01;0;0;0;0;1;0;0
16679;2022-04-01;0;0;0;0;1;0;0
28611;2023-03-01;1;0;0;0;1;0;0
29519;2023-04-01;0;0;0;0;1;0;0
6302;2023-06-01;0;1;0;0;0;0;0
9403;2022-02-01;0;0;0;0;1;0;0
27487;2022-09-01;0;0;0;0;1;0;0
29410;2022-12-01;0;0;0;0;1;0;0
19260;2022-01-01;0;0;0;0;1;0;0
23801;2022-05-01;0;0;0;1;0;0;0
20341;2022-03-01;0;0;0;0;1;0;0
28685;2023-01-01;0;0;0;0;1;0;0
26442;2023-04-01;0;0;0;0;1;0;0
27839;2023-05-01;0;0;0;0;1;0;0
27767;2023-03-01;0;0;0;0;1;0;0
518;2022-03-01;0;0;0;0;1;0;0
21166;2023-05-01;0;0;0;0;1;0;0
27524;2023-02-01;0;0;0;0;1;0;0
28493;2023-02-01;0;0;0;0;1;0;0
18793;2023-04-01;0;0;0;0;1;0;0
28794;2023-01-01;0;0;0;0;1;0;0
8254;2022-03-01;0;0;0;0;1;0;0
30079;2023-03-01;0;0;0;0;1;0;0
26782;2022-12-01;0;0;0;0;1;0;0
27913;2023-04-01;0;0;0;0;1;0;0
26547;2022-12-01;0;1;0;0;0;0;0
26771;2022-09-01;0;0;0;0;1;0;0
17652;2022-01-01;0;0;0;0;1;0;0
30057;2023-03-01;0;0;0;0;1;0;0
20546;2022-05-01;0;0;0;0;1;0;0
2300;2022-01-01;0;0;0;0;1;0;0
27991;2023-01-01;0;0;0;0;1;0;0
30154;2023-04-01;0;1;0;0;0;0;0
5221;2023-06-01;0;0;0;0;0;0;1
9774;2022-08-01;0;0;0;0;1;1;0
26702;2022-09-01;0;0;0;0;1;0;0
28744;2022-11-01;0;1;0;0;1;0;0
8877;2023-02-01;0;1;1;0;0;0;0
24650;2022-12-01;0;0;0;0;1;1;0
29293;2023-04-01;0;0;0;0;1;1;0
27416;2022-10-01;0;0;0;0;0;0;1
26418;2023-01-01;0;0;0;0;1;0;0
21905;2022-01-01;0;0;0;0;1;0;0
26218;2022-07-01;0;0;0;0;1;0;0
27209;2023-04-01;0;0;0;0;1;0;0
29477;2023-02-01;0;0;0;0;1;1;0
26623;2022-07-01;0;1;0;0;0;0;0
24685;2023-03-01;0;0;0;0;1;0;0
32801;2023-06-01;0;1;0;0;0;0;0
26799;2023-02-01;0;0;0;0;1;0;0
26803;2022-08-01;0;0;0;0;1;0;0
26754;2023-05-01;0;0;0;0;1;0;0
32760;2023-06-01;0;0;0;0;1;0;0
24680;2022-11-01;0;0;0;0;1;0;0
24773;2023-01-01;0;0;0;0;1;0;0
26432;2022-10-01;0;0;0;0;1;1;0
27868;2023-06-01;0;0;0;0;1;0;0
28937;2023-03-01;0;0;0;0;1;0;0
12612;2022-04-01;0;0;0;0;1;0;0
26759;2023-06-01;0;0;0;0;1;0;0
29537;2022-12-01;0;0;0;0;1;1;0
28594;2023-02-01;0;0;0;0;1;0;0
22980;2023-01-01;0;0;1;0;0;0;0
26711;2023-02-01;0;0;0;0;1;0;0
27727;2022-10-01;0;0;0;0;1;1;0
29469;2023-06-01;0;0;0;0;1;1;0
27861;2023-03-01;0;0;0;0;1;0;0
26824;2023-05-01;0;0;0;0;1;0;0
22801;2022-05-01;0;0;0;0;1;0;0
24652;2023-01-01;0;0;0;0;1;0;0
15730;2022-11-01;0;0;0;0;1;0;0
28558;2023-01-01;0;0;0;0;1;0;0
6090;2022-02-01;0;0;0;0;0;0;1
8374;2022-01-01;0;0;0;0;1;0;0
29355;2023-02-01;0;0;0;0;1;0;0
4462;2022-01-01;0;0;0;0;0;0;1
31767;2023-04-01;0;0;0;0;1;0;0
32433;2023-06-01;0;0;0;0;1;0;0
26904;2022-09-01;0;0;0;0;1;0;0
7376;2022-10-01;0;0;0;0;0;0;1
19646;2022-04-01;0;0;0;0;1;0;0
30379;2023-05-01;0;1;0;0;0;0;0
10785;2022-01-01;0;0;0;0;0;0;1
27244;2022-11-01;0;1;0;0;0;0;0
33637;2023-05-01;0;0;0;0;1;0;0
28667;2023-04-01;0;0;0;0;1;1;0
8327;2022-01-01;0;0;0;0;1;0;0
20542;2022-04-01;0;0;0;0;1;0;0
30507;2023-03-01;0;0;0;0;1;0;0
28650;2023-03-01;0;0;0;0;1;0;0
5592;2022-02-01;0;0;0;0;1;0;0
26816;2023-02-01;0;0;0;0;1;1;0
24792;2023-04-01;0;0;0;0;1;0;0
28613;2023-05-01;0;0;0;0;1;0;0
30566;2023-05-01;0;0;0;0;1;0;0
30725;2023-04-01;0;0;0;0;1;0;0
32254;2023-04-01;0;0;0;0;1;1;0
11071;2022-03-01;0;0;0;0;1;0;0
1032;2022-04-01;0;0;0;0;1;0;0
28570;2022-10-01;0;0;0;0;1;0;0
30212;2023-02-01;0;0;0;0;1;1;0
26214;2023-01-01;0;0;0;0;1;1;0
15630;2022-11-01;0;0;0;0;1;0;0
6300;2022-09-01;0;1;1;0;0;0;0
16529;2023-01-01;0;0;0;0;1;0;0
6294;2022-06-01;0;1;0;0;0;0;0
23638;2022-05-01;0;0;0;1;0;0;0
30046;2023-03-01;0;0;0;0;1;0;0
28489;2023-03-01;0;0;0;0;1;1;0
11909;2022-05-01;0;0;0;0;1;0;0
17690;2022-04-01;0;0;0;0;1;0;0
28271;2023-06-01;0;0;0;0;1;0;0
26971;2022-11-01;0;0;0;0;1;0;0
19573;2023-03-01;0;0;0;0;1;0;0
28258;2023-02-01;0;0;0;0;1;0;0
29771;2023-01-01;0;0;0;0;1;0;0
28614;2023-03-01;0;0;0;0;1;0;0
12450;2022-01-01;0;0;0;0;1;0;0
26475;2023-02-01;0;0;0;0;1;0;0
28271;2022-11-01;0;0;0;0;1;0;0
26715;2022-11-01;0;0;0;0;1;0;0
26210;2022-08-01;0;0;0;0;1;0;0
8196;2022-08-01;0;0;0;0;1;0;0
9120;2022-01-01;0;0;0;0;1;0;0
27104;2022-09-01;0;0;0;0;1;0;0
30388;2023-03-01;0;0;0;0;1;0;0
12742;2022-01-01;0;0;0;0;1;0;0
29449;2023-04-01;0;0;0;0;1;0;0
13945;2022-01-01;0;0;0;0;1;0;0
19894;2023-01-01;0;1;0;0;0;0;0
22185;2022-09-01;0;0;0;0;1;0;0
26986;2023-04-01;0;0;0;0;1;0;0
26244;2022-11-01;0;0;0;0;1;0;0
28482;2023-04-01;0;0;0;0;1;0;0
19522;2023-01-01;0;0;0;0;1;0;0
11987;2022-07-01;0;0;0;0;1;0;0
24097;2022-05-01;0;0;1;0;0;0;0
1949;2022-06-01;0;0;0;1;0;0;0
30083;2023-05-01;0;0;0;0;1;0;0
17485;2022-01-01;0;0;0;0;0;0;1
23053;2022-09-01;0;1;0;0;0;0;0
29132;2023-05-01;0;0;0;0;1;0;0
30335;2023-04-01;0;0;0;0;1;0;0
926;2023-04-01;0;1;0;0;0;0;0
21298;2022-02-01;0;0;0;0;1;0;0
19500;2022-03-01;0;0;0;0;1;0;0
28158;2023-03-01;0;0;0;0;1;0;0
8368;2022-01-01;0;0;0;0;1;0;0
26416;2022-09-01;0;0;0;0;1;0;0
26204;2022-08-01;0;0;0;0;1;0;0
26848;2023-01-01;0;0;0;0;1;0;0
26344;2022-06-01;0;0;0;0;1;0;0
18941;2023-03-01;0;0;0;0;1;0;0
20559;2022-02-01;0;0;0;0;1;0;0
32300;2023-06-01;0;0;0;0;1;0;0
9841;2022-01-01;0;0;0;0;1;0;0
26973;2023-01-01;0;0;0;0;1;0;0
30778;2023-04-01;0;0;0;0;1;0;0
23272;2023-03-01;0;0;0;0;1;0;0
26223;2022-12-01;0;0;0;0;1;0;0
10009;2022-08-01;0;0;0;0;1;0;0
18911;2022-02-01;0;0;0;0;1;0;0
30449;2023-05-01;0;0;0;0;1;0;0
29255;2022-12-01;0;0;0;0;1;0;0
29407;2023-02-01;0;0;0;0;1;0;0
30282;2023-04-01;0;0;0;0;1;0;0
3294;2022-02-01;0;0;0;0;1;0;0
27331;2022-09-01;0;1;0;0;0;0;0
14520;2022-01-01;0;0;0;0;1;0;0
1505;2022-06-01;0;0;0;0;1;0;0
26112;2023-03-01;0;0;0;0;1;1;0
26916;2022-09-01;0;0;0;0;1;0;0
27892;2023-03-01;0;1;0;0;0;0;0
34203;2023-06-01;0;0;0;0;1;0;0
32217;2023-05-01;0;0;0;0;1;0;0
26349;2022-08-01;0;0;0;0;1;0;0
30933;2023-04-01;0;0;0;0;1;0;0
29069;2023-03-01;0;0;0;0;1;0;0
10784;2022-01-01;0;0;0;0;0;0;1
30148;2023-03-01;0;0;0;0;1;1;0
17335;2023-03-01;0;1;1;0;0;0;0
14697;2022-06-01;0;0;0;0;1;0;0
28349;2022-10-01;0;0;0;0;1;1;0
28689;2022-10-01;0;0;0;0;1;0;0
22117;2022-06-01;0;0;0;0;1;0;0
30220;2023-04-01;0;1;0;0;0;0;0
20577;2022-05-01;0;0;0;0;1;0;0
26997;2023-06-01;0;0;0;0;1;0;0
15054;2022-01-01;0;0;0;0;1;0;0
24712;2022-10-01;0;0;0;0;1;0;0
28877;2022-11-01;0;0;0;0;1;1;0
27387;2023-06-01;0;0;0;0;1;1;0
20186;2022-01-01;0;0;0;0;1;0;0
31551;2023-04-01;0;1;0;0;0;0;0
14194;2023-03-01;0;1;1;0;0;0;0
14856;2022-02-01;0;0;0;0;1;0;0
9577;2022-04-01;0;0;0;0;1;0;0
27733;2022-09-01;0;0;0;0;1;0;0
20465;2022-02-01;0;0;0;0;1;0;0
26760;2022-09-01;0;0;0;0;1;0;0
29266;2023-05-01;0;1;0;0;0;0;0
29094;2023-06-01;0;0;0;0;1;0;0
30264;2023-02-01;0;0;0;0;1;0;0
7646;2022-10-01;0;0;1;1;1;1;0
18741;2022-01-01;0;0;0;0;1;0;0
28320;2023-01-01;0;0;0;0;1;1;0
30017;2023-04-01;0;0;0;0;1;1;0
5521;2022-12-01;0;0;0;0;0;0;1
27201;2023-03-01;0;0;0;0;1;0;0
6483;2022-01-01;0;0;0;0;1;0;0
6298;2022-01-01;0;1;0;0;0;0;0
24645;2022-08-01;0;0;0;0;1;0;0
28299;2022-11-01;0;0;0;0;1;0;0
