rec_est_id;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_qtd_mov;rec_registered_month;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;qtd_produtos;rec_monthly_category
17323;1;2023;684694.5;0.0;358;21.0;0;0;0;0;1;0;0;1;3
17342;3;2021;15.5;0.0;2;0.0;0;0;0;0;1;0;0;1;6
17342;4;2021;1180.0;0.0;10;1.0;0;0;0;0;1;0;0;1;3
17342;5;2021;3580.0;0.0;18;2.0;0;0;0;0;1;0;0;1;3
17342;6;2021;2330.0;0.0;11;3.0;0;0;0;0;1;0;0;1;3
17342;7;2021;2315.0;0.0;10;4.0;0;0;0;0;1;0;0;1;3
17343;12;2021;3618.66;0.0;1;9.0;0;0;0;1;0;0;0;1;6
17353;4;2021;93.18;0.0;3;1.0;0;0;0;0;1;0;0;1;6
17353;5;2021;1134.62;0.0;5;2.0;0;0;0;0;1;0;0;1;3
17353;6;2021;130.0;0.0;5;3.0;0;0;0;0;1;0;0;1;3
17353;7;2021;438.17;0.0;1;4.0;0;0;0;0;1;0;0;1;3
17353;8;2021;940.18;0.0;1;5.0;0;0;0;0;1;0;0;1;3
17353;10;2021;1209.43;0.0;3;7.0;0;0;0;0;1;0;0;1;5
17353;11;2021;327.48;527.74;4;8.0;0;1;0;0;0;0;0;1;3
17353;11;2021;327.48;527.74;4;8.0;0;0;0;0;1;0;0;1;3
17364;4;2021;18549.23;0.0;60;1.0;0;0;0;0;1;0;0;1;6
17364;6;2021;3804.85;0.0;12;3.0;0;0;0;0;1;0;0;1;5
17364;7;2021;5109.83;0.0;17;4.0;0;0;0;0;1;0;0;1;3
17385;3;2021;0.02;0.0;2;0.0;0;0;0;0;1;0;0;1;6
17385;4;2021;12929.9;0.0;39;1.0;0;0;0;0;1;0;0;1;3
17385;5;2021;14895.6;0.0;29;2.0;0;0;0;0;1;0;0;1;3
17385;6;2021;7033.72;0.0;27;3.0;0;0;0;0;1;0;0;1;3
17385;7;2021;5204.9;0.0;21;4.0;0;0;0;0;1;0;0;1;3
17385;8;2021;7301.78;0.0;36;5.0;0;0;0;0;1;0;0;1;3
17385;9;2021;3296.4;0.0;4;6.0;0;0;0;0;1;0;0;1;3
17391;4;2021;2900.39;0.0;3;1.0;0;0;0;0;1;0;0;1;6
17391;5;2021;2457.32;0.0;18;2.0;0;0;0;0;1;0;0;1;3
17391;7;2021;40.0;0.0;1;4.0;0;0;0;0;1;0;0;1;5
17394;3;2021;3027.0;0.0;20;0.0;0;0;0;0;1;0;0;1;6
17394;4;2021;21809.0;0.0;118;1.0;0;0;0;0;1;0;0;1;3
17394;5;2021;13520.0;0.0;17;2.0;0;0;0;0;1;0;0;1;3
17394;6;2021;2430.0;0.0;12;3.0;0;0;0;0;1;0;0;1;3
17415;3;2021;0.1;0.0;1;0.0;0;0;0;0;1;0;0;1;6
17415;5;2021;4500.0;0.0;1;2.0;0;0;0;0;1;0;0;1;5
17415;11;2021;2300.0;0.0;1;8.0;0;0;0;0;1;0;0;1;5
17520;1;2022;5330.0;0.0;12;10.0;0;0;0;0;1;0;0;1;3
17520;2;2022;6385.0;0.0;14;11.0;0;0;0;0;1;0;0;1;3
17520;3;2022;1190.0;0.0;3;12.0;0;0;0;0;1;0;0;1;3
17529;1;2022;184.0;0.0;9;10.0;0;0;0;0;1;0;0;1;3
17529;2;2022;34.0;0.0;2;11.0;0;0;0;0;1;0;0;1;3
17529;3;2022;17.0;0.0;1;12.0;0;0;0;0;1;0;0;1;3
17529;1;2023;1.0;0.0;1;22.0;0;0;0;0;1;0;0;1;5
17548;1;2022;4.0;0.0;1;10.0;0;0;0;0;1;0;0;1;5
17550;3;2021;206.2;0.0;3;0.0;0;0;0;0;1;0;0;1;6
17550;4;2021;27714.38;0.0;30;1.0;0;0;0;0;1;0;0;1;3
17550;5;2021;28567.6;0.0;27;2.0;0;0;0;0;1;0;0;1;3
17550;6;2021;23988.9;0.0;29;3.0;0;0;0;0;1;0;0;1;3
17550;7;2021;23013.8;0.0;30;4.0;0;0;0;0;1;0;0;1;3
17550;8;2021;35396.38;0.0;29;5.0;0;0;0;0;1;0;0;1;3
17550;9;2021;6664.15;0.0;7;6.0;0;0;0;0;1;0;0;1;3
17550;10;2021;999.01;0.0;5;7.0;0;0;0;0;1;0;0;1;3
17625;4;2021;11406.33;0.0;12;0.0;0;0;0;0;1;0;0;1;6
17625;5;2021;27921.02;0.0;31;1.0;0;0;0;0;1;0;0;1;3
17625;6;2021;18251.0;0.0;20;2.0;0;0;0;0;1;0;0;1;3
17625;7;2021;19373.49;0.0;25;3.0;0;0;0;0;1;0;0;1;3
17625;8;2021;2308.0;0.0;2;4.0;0;0;0;0;1;0;0;1;3
17709;4;2021;10883.27;0.0;64;0.0;0;0;0;0;1;0;0;1;6
17709;5;2021;15513.25;0.0;78;1.0;0;0;0;0;1;0;0;1;3
17709;6;2021;1525.0;0.0;11;2.0;0;0;0;0;1;0;0;1;3
17715;4;2021;12395.76;0.0;14;0.0;0;0;0;0;1;0;0;1;6
17715;5;2021;9945.71;0.0;21;1.0;0;0;0;0;1;0;0;1;3
17715;6;2021;5755.95;0.0;11;2.0;0;0;0;0;1;0;0;1;3
17715;7;2021;5591.89;0.0;12;3.0;0;0;0;0;1;0;0;1;3
17717;4;2021;2159.6;0.0;76;0.0;0;0;0;0;1;0;0;1;6
17717;5;2021;8301.44;0.0;176;1.0;0;0;0;0;1;0;0;1;3
17717;6;2021;7813.46;0.0;142;2.0;0;0;0;0;1;0;0;1;3
17717;7;2021;7556.29;183.6;165;3.0;0;0;0;0;1;0;0;1;3
17717;8;2021;5939.62;0.0;125;4.0;0;0;0;0;1;0;0;1;3
17717;9;2021;2003.79;0.0;43;5.0;0;0;0;0;1;0;0;1;3
17720;4;2021;5506.48;0.0;43;0.0;0;0;0;0;1;0;0;1;6
17720;5;2021;10494.05;0.0;21;1.0;0;0;0;0;1;0;0;1;3
17720;6;2021;6854.42;0.0;14;2.0;0;0;0;0;1;0;0;1;3
17720;7;2021;6219.3;0.0;23;3.0;0;0;0;0;1;0;0;1;3
17720;8;2021;5452.5;0.0;4;4.0;0;0;0;0;1;0;0;1;3
17743;1;2022;90.0;0.0;1;9.0;0;0;0;0;1;0;0;1;3
17859;4;2021;200.01;0.0;2;0.0;0;0;0;0;1;0;0;1;6
17859;5;2021;1182.0;0.0;4;1.0;0;0;0;0;1;0;0;1;3
17859;6;2021;700.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
17859;7;2021;600.0;0.0;3;3.0;0;0;0;0;1;0;0;1;3
17859;8;2021;600.0;0.0;3;4.0;0;0;0;0;1;0;0;1;3
17859;10;2021;1.0;0.0;1;6.0;0;0;0;0;1;0;0;1;5
17869;4;2021;5444.99;0.0;35;0.0;0;0;0;0;1;0;0;1;6
17869;5;2021;27444.97;0.0;84;1.0;0;0;0;0;1;0;0;1;3
17869;6;2021;15674.1;0.0;71;2.0;0;0;0;0;1;0;0;1;3
17869;7;2021;14275.21;0.0;76;3.0;0;0;0;0;1;0;0;1;3
17869;8;2021;16250.1;0.0;47;4.0;0;0;0;0;1;0;0;1;3
17877;1;2022;319.3;0.0;20;9.0;0;0;0;0;1;0;0;1;3
17877;2;2022;180.5;0.0;13;10.0;0;0;0;0;1;0;0;1;3
17885;4;2021;92.22;0.0;2;0.0;0;0;0;0;1;0;0;1;6
17885;6;2021;3819.05;0.0;9;2.0;0;0;0;0;1;0;0;1;5
17885;7;2021;5390.0;0.0;4;3.0;0;0;0;0;1;0;0;1;3
17885;8;2021;122.0;0.0;2;4.0;0;0;0;0;1;0;0;1;3
17908;4;2021;767.01;0.0;15;0.0;0;0;0;0;1;0;0;1;6
17908;5;2021;4169.86;0.0;46;1.0;0;0;0;0;1;0;0;1;3
17908;6;2021;4044.84;0.0;54;2.0;0;0;0;0;1;0;0;1;3
17908;7;2021;4185.23;0.0;73;3.0;0;0;0;0;1;0;0;1;3
17908;8;2021;2773.79;0.0;41;4.0;0;0;0;0;1;0;0;1;3
17908;9;2021;1158.81;0.0;11;5.0;0;0;0;0;1;0;0;1;3
17908;10;2021;30.0;0.0;1;6.0;0;0;0;0;1;0;0;1;3
17912;4;2021;8390.0;0.0;20;0.0;0;0;0;0;1;0;0;1;6
17912;5;2021;9061.0;0.0;23;1.0;0;0;0;0;1;0;0;1;3
17912;6;2021;12372.0;0.0;26;2.0;0;0;0;0;1;0;0;1;3
17912;7;2021;10460.0;0.0;16;3.0;0;0;0;0;1;0;0;1;3
17912;8;2021;620.0;0.0;5;4.0;0;0;0;0;1;0;0;1;3
18017;1;2022;607.29;0.0;5;9.0;0;0;0;0;1;0;0;1;5
18017;2;2022;15.0;0.0;1;10.0;0;0;0;0;1;0;0;1;3
18091;1;2022;173.0;0.0;6;9.0;0;0;0;0;1;0;0;1;3
18091;2;2022;62.0;0.0;2;10.0;0;0;0;0;1;0;0;1;3
18091;3;2022;26.25;0.0;2;11.0;0;0;0;0;1;0;0;1;3
18095;4;2021;185.73;0.0;8;0.0;0;0;0;0;1;0;0;1;6
18095;5;2021;363.0;0.0;13;1.0;0;0;0;0;1;0;0;1;3
18095;6;2021;85.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
18095;7;2021;345.0;0.0;11;3.0;0;0;0;0;1;0;0;1;3
18098;4;2021;1671.0;0.0;6;0.0;0;0;0;0;1;0;0;1;6
18098;5;2021;6510.0;0.0;19;1.0;0;0;0;0;1;0;0;1;3
18098;6;2021;7635.0;0.0;30;2.0;0;0;0;0;1;0;0;1;3
18098;7;2021;5853.41;0.0;22;3.0;0;0;0;0;1;0;0;1;3
18135;4;2021;2335.72;0.0;50;0.0;0;0;0;0;1;0;0;1;6
18135;5;2021;5779.97;0.0;91;1.0;0;0;0;0;1;0;0;1;3
18135;6;2021;3115.37;0.0;81;2.0;0;0;0;0;1;0;0;1;3
18135;7;2021;1487.06;0.0;43;3.0;0;0;0;0;1;0;0;1;3
18135;8;2021;2642.78;0.0;27;4.0;0;0;0;0;1;0;0;1;3
18135;9;2021;847.81;0.0;21;5.0;0;0;0;0;1;0;0;1;3
18135;10;2021;38.0;0.0;1;6.0;0;0;0;0;1;0;0;1;3
18150;4;2021;7298.0;0.0;4;0.0;0;0;0;0;1;0;0;1;6
18150;5;2021;26196.0;0.0;17;1.0;0;0;0;0;1;0;0;1;3
18150;6;2021;4513.4;0.0;6;2.0;0;0;0;0;1;0;0;1;3
18150;7;2021;10154.34;0.0;10;3.0;0;0;0;0;1;0;0;1;3
18150;8;2021;5155.81;0.0;4;4.0;0;0;0;0;1;0;0;1;3
18183;4;2021;4072.7;0.0;17;0.0;0;0;0;0;1;0;0;1;6
18183;5;2021;27122.7;0.0;139;1.0;0;0;0;0;1;0;0;1;3
18183;6;2021;27199.57;0.0;153;2.0;0;0;0;0;1;0;0;1;3
18183;7;2021;18976.05;0.0;168;3.0;0;0;0;0;1;0;0;1;3
18183;8;2021;16176.75;0.0;125;4.0;0;0;0;0;1;0;0;1;3
18183;9;2021;8787.48;0.0;74;5.0;0;0;0;0;1;0;0;1;3
18186;4;2021;8627.14;0.0;5;0.0;0;0;0;0;1;0;0;1;6
18186;5;2021;4685.9;0.0;4;1.0;0;0;0;0;1;0;0;1;3
18186;6;2021;2309.92;0.0;1;2.0;0;0;0;0;1;0;0;1;3
18186;7;2021;10608.77;0.0;4;3.0;0;0;0;0;1;0;0;1;3
18186;8;2021;1846.24;0.0;2;4.0;0;0;0;0;1;0;0;1;3
18195;4;2021;432.56;0.0;10;0.0;0;0;0;0;1;0;0;1;6
18195;5;2021;1392.77;0.0;34;1.0;0;0;0;0;1;0;0;1;3
18195;6;2021;1784.54;0.0;27;2.0;0;0;0;0;1;0;0;1;3
18195;7;2021;481.82;0.0;14;3.0;0;0;0;0;1;0;0;1;3
18203;1;2022;8805.87;3713.38;76;9.0;0;1;0;0;1;0;0;2;3
18203;2;2022;5583.12;1621.84;35;10.0;0;1;0;0;1;0;0;2;3
18203;3;2022;703.5;0.0;7;11.0;0;0;0;0;1;0;0;1;3
18203;6;2022;511.22;0.0;6;14.0;0;0;0;0;1;0;0;1;5
18203;7;2022;164.6;0.0;7;15.0;0;0;0;0;1;0;0;1;3
18203;8;2022;2815.44;0.0;29;16.0;0;0;0;0;1;0;0;1;3
18211;4;2021;10165.01;0.0;92;0.0;0;0;0;0;1;0;0;1;6
18211;5;2021;20586.0;0.0;188;1.0;0;0;0;0;1;0;0;1;3
18211;6;2021;21240.99;0.0;200;2.0;0;0;0;0;1;0;0;1;3
18211;7;2021;26366.0;0.0;222;3.0;0;0;0;0;1;0;0;1;3
18211;8;2021;3435.0;0.0;32;4.0;0;0;0;0;1;0;0;1;3
18220;1;2022;2685.13;0.0;7;9.0;0;0;0;0;1;0;0;1;3
18220;11;2022;1.0;0.0;1;19.0;0;0;0;0;1;0;0;1;5
18222;4;2021;348.1;0.0;9;0.0;0;0;0;0;1;0;0;1;6
18222;5;2021;1042.0;0.0;16;1.0;0;0;0;0;1;0;0;1;3
18222;6;2021;130.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
18222;7;2021;348.0;0.0;9;3.0;0;0;0;0;1;0;0;1;3
18222;8;2021;255.0;0.0;6;4.0;0;0;0;0;1;0;0;1;3
18222;9;2021;520.0;0.0;9;5.0;0;0;0;0;1;0;0;1;3
18222;10;2021;115.0;0.0;2;6.0;0;0;0;0;1;0;0;1;3
18222;11;2021;240.0;0.0;4;7.0;0;0;0;0;1;0;0;1;3
18228;4;2021;3571.0;0.0;10;0.0;0;0;0;0;1;0;0;1;6
18228;5;2021;29730.5;0.0;54;1.0;0;0;0;0;1;0;0;1;3
18228;6;2021;10359.22;0.0;27;2.0;0;0;0;0;1;0;0;1;3
18237;4;2021;3077.75;0.0;34;0.0;0;0;0;0;1;0;0;1;6
18237;5;2021;6904.16;0.0;86;1.0;0;0;0;0;1;0;0;1;3
18237;6;2021;5482.2;0.0;61;2.0;0;0;0;0;1;0;0;1;3
18237;7;2021;7616.44;0.0;72;3.0;0;0;0;0;1;0;0;1;3
18237;8;2021;4288.69;0.0;56;4.0;0;0;0;0;1;0;0;1;3
18237;9;2021;1141.38;0.0;22;5.0;0;0;0;0;1;0;0;1;3
18238;6;2021;31920.02;0.0;84;2.0;0;0;0;0;1;0;0;1;3
18238;7;2021;31098.0;0.0;119;3.0;0;0;0;0;1;0;0;1;3
18238;8;2021;42005.01;0.0;122;4.0;0;0;0;0;1;0;0;1;3
18238;9;2021;31870.0;0.0;98;5.0;0;0;0;0;1;0;0;1;3
18238;10;2021;29055.0;0.0;93;6.0;0;0;0;0;1;0;0;1;3
18238;11;2021;6010.0;0.0;27;7.0;0;0;0;0;1;0;0;1;3
18251;6;2021;15572.98;0.0;26;2.0;0;0;0;0;1;0;0;1;3
18251;7;2021;15134.31;0.0;27;3.0;0;0;0;0;1;0;0;1;3
18251;8;2021;7582.77;0.0;20;4.0;0;0;0;0;1;0;0;1;3
18251;9;2021;1729.88;0.0;10;5.0;0;0;0;0;1;0;0;1;3
18251;10;2021;5330.48;0.0;12;6.0;0;0;0;0;1;0;0;1;3
18251;11;2021;7429.72;0.0;8;7.0;0;0;0;0;1;0;0;1;3
18251;12;2021;155.0;0.0;2;8.0;0;0;0;0;1;0;0;1;3
18331;1;2022;23986.0;0.0;25;9.0;0;0;0;0;1;0;0;1;3
18332;4;2021;0.1;0.0;1;0.0;0;0;0;0;1;0;0;1;6
18332;5;2021;80.05;0.0;2;1.0;0;0;0;0;1;0;0;1;3
18332;6;2021;4018.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
18332;7;2021;2190.0;0.0;3;3.0;0;0;0;0;1;0;0;1;3
18332;8;2021;1000.0;0.0;1;4.0;0;0;0;0;1;0;0;1;3
18354;6;2021;8855.83;0.0;18;2.0;0;0;0;0;1;0;0;1;3
18354;7;2021;16395.95;0.0;29;3.0;0;0;0;0;1;0;0;1;3
18354;8;2021;10826.99;0.0;20;4.0;0;0;0;0;1;0;0;1;3
18354;9;2021;12831.09;0.0;26;5.0;0;0;0;0;1;0;0;1;3
18354;10;2021;11155.35;0.0;6;6.0;0;0;0;0;1;0;0;1;3
18403;1;2022;14893.2;0.0;301;9.0;0;0;0;0;1;0;0;1;3
18403;2;2022;16429.57;0.0;338;10.0;0;0;0;0;1;0;0;1;3
18403;3;2022;726.0;0.0;18;11.0;0;0;0;0;1;0;0;1;3
18426;4;2021;5450.1;0.0;10;0.0;0;0;0;0;1;0;0;1;6
18426;5;2021;11463.0;0.0;28;1.0;0;0;0;0;1;0;0;1;3
18430;1;2022;3300.0;0.0;1;9.0;0;0;0;0;1;0;0;1;3
18450;4;2021;175.9;0.0;16;0.0;0;0;0;0;1;0;0;1;6
18450;5;2021;1263.5;0.0;101;1.0;0;0;0;0;1;0;0;1;3
18450;6;2021;1339.3;0.0;59;2.0;0;0;0;0;1;0;0;1;3
18450;7;2021;1067.86;0.0;11;3.0;0;0;0;0;1;0;0;1;3
18465;5;2021;210.13;0.0;8;1.0;0;0;0;0;1;0;0;1;6
18465;6;2021;41.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
18465;7;2021;328.38;0.0;9;3.0;0;0;0;0;1;0;0;1;3
18465;8;2021;75.0;0.0;3;4.0;0;0;0;0;1;0;0;1;3
18471;1;2022;110.1;0.0;2;9.0;0;0;0;0;1;0;0;1;3
18471;2;2022;5.0;0.0;1;10.0;0;0;0;0;1;0;0;1;3
18500;4;2021;5505.0;0.0;4;0.0;0;0;0;0;1;0;0;1;6
18500;5;2021;6170.0;0.0;8;1.0;0;0;0;0;1;0;0;1;3
18500;6;2021;10620.0;0.0;10;2.0;0;0;0;0;1;0;0;1;3
18500;7;2021;1600.0;0.0;2;3.0;0;0;0;0;1;0;0;1;3
18500;8;2021;220.0;0.0;2;4.0;0;0;0;0;1;0;0;1;3
18532;1;2022;60.0;0.0;1;9.0;0;0;0;0;1;0;0;1;3
18551;4;2021;0.01;0.0;1;0.0;0;0;0;0;1;0;0;1;6
18551;5;2021;1716.04;0.0;16;1.0;0;0;0;0;1;0;0;1;3
18551;6;2021;4280.02;0.0;20;2.0;0;0;0;0;1;0;0;1;3
18551;7;2021;5046.0;0.0;19;3.0;0;0;0;0;1;0;0;1;3
18551;8;2021;730.0;0.0;3;4.0;0;0;0;0;1;0;0;1;3
18551;10;2021;2201.0;0.0;3;6.0;0;0;0;0;1;0;0;1;5
18552;4;2021;705.0;0.0;8;0.0;0;0;0;0;1;0;0;1;6
18552;5;2021;1690.0;0.0;18;1.0;0;0;0;0;1;0;0;1;3
18552;6;2021;500.0;0.0;9;2.0;0;0;0;0;1;0;0;1;3
18560;4;2021;305.0;0.0;7;0.0;0;0;0;0;1;0;0;1;6
18560;5;2021;2292.0;0.0;24;1.0;0;0;0;0;1;0;0;1;3
18560;6;2021;2600.0;0.0;24;2.0;0;0;0;0;1;0;0;1;3
18560;7;2021;1940.0;0.0;27;3.0;0;0;0;0;1;0;0;1;3
18560;8;2021;1040.0;0.0;13;4.0;0;0;0;0;1;0;0;1;3
18606;4;2021;5.01;0.0;2;0.0;0;0;0;0;1;0;0;1;6
18606;5;2021;3539.0;0.0;31;1.0;0;0;0;0;1;0;0;1;3
18606;6;2021;1212.0;0.0;30;2.0;0;0;0;0;1;0;0;1;3
18606;7;2021;1935.0;0.0;35;3.0;0;0;0;0;1;0;0;1;3
18646;5;2021;11446.35;0.0;183;1.0;0;0;0;0;1;0;0;1;6
18646;6;2021;3131.3;0.0;61;2.0;0;0;0;0;1;0;0;1;3
18646;7;2021;2447.2;0.0;51;3.0;0;0;0;0;1;0;0;1;3
18646;8;2021;1998.6;0.0;27;4.0;0;0;0;0;1;0;0;1;3
18656;6;2021;7293.24;0.0;76;2.0;0;0;0;0;1;0;0;1;3
18656;7;2021;11473.75;0.0;61;3.0;0;0;0;0;1;0;0;1;3
18656;8;2021;340.0;0.0;4;4.0;0;0;0;0;1;0;0;1;3
18656;9;2021;181.0;0.0;4;5.0;0;0;0;0;1;0;0;1;3
18656;10;2021;1407.02;0.0;8;6.0;0;0;0;0;1;0;0;1;3
18656;11;2021;627.0;0.0;4;7.0;0;0;0;0;1;0;0;1;3
18722;1;2022;280.0;0.0;3;9.0;0;0;0;0;1;0;0;1;3
18758;4;2022;0.5;0.0;1;12.0;0;0;0;0;1;0;0;1;5
18758;10;2022;6.5;0.0;2;18.0;0;0;1;0;1;0;0;2;5
18786;1;2022;280.5;0.0;18;8.0;0;0;0;0;1;0;0;1;3
18787;5;2021;888.04;0.0;12;0.0;0;0;0;0;1;0;0;1;6
18787;6;2021;1215.35;0.0;5;1.0;0;0;0;0;1;0;0;1;3
18787;7;2021;1809.8;0.0;13;2.0;0;0;0;0;1;0;0;1;3
18787;8;2021;1113.07;0.0;5;3.0;0;0;0;0;1;0;0;1;3
18787;9;2021;2442.72;0.0;10;4.0;0;0;0;0;1;0;0;1;3
18789;5;2021;3645.01;0.0;14;0.0;0;0;0;0;1;0;0;1;6
18789;6;2021;7070.0;0.0;32;1.0;0;0;0;0;1;0;0;1;3
18789;7;2021;300.0;0.0;3;2.0;0;0;0;0;1;0;0;1;3
18789;8;2021;1510.0;0.0;8;3.0;0;0;0;0;1;0;0;1;3
18798;1;2022;400.0;0.0;1;8.0;0;0;0;0;1;0;0;1;3
18852;5;2021;18908.46;0.0;204;0.0;0;0;0;0;1;0;0;1;6
18852;6;2021;20619.14;0.0;235;1.0;0;0;0;0;1;0;0;1;3
18852;7;2021;1755.41;0.0;10;2.0;0;0;0;0;1;0;0;1;3
18852;8;2021;235.97;0.0;4;3.0;0;0;0;0;1;0;0;1;3
18852;9;2021;699.53;0.0;10;4.0;0;0;0;0;1;0;0;1;3
18852;10;2021;329.51;0.0;10;5.0;0;0;0;0;1;0;0;1;3
18852;11;2021;576.72;0.0;13;6.0;0;0;0;0;1;0;0;1;3
18852;12;2021;306.06;0.0;5;7.0;0;0;0;0;1;0;0;1;3
18855;5;2021;9.45;0.0;13;0.0;0;0;0;0;1;0;0;1;6
18855;6;2021;28502.0;0.0;4;1.0;0;0;0;0;1;0;0;1;3
18855;7;2021;23003.0;0.0;2;2.0;0;0;0;0;1;0;0;1;3
18865;5;2021;4040.2;0.0;7;0.0;0;0;0;0;1;0;0;1;6
18870;5;2021;226.0;0.0;4;0.0;0;0;0;0;1;0;0;1;6
18870;6;2021;47.0;0.0;1;1.0;0;0;0;0;1;0;0;1;3
18872;5;2021;349.98;0.0;7;0.0;0;0;0;0;1;0;0;1;6
18872;6;2021;1396.95;0.0;1;1.0;0;0;0;0;1;0;0;1;3
18872;7;2021;580.54;0.0;4;2.0;0;0;0;0;1;0;0;1;3
18872;8;2021;2663.54;0.0;17;3.0;0;0;0;0;1;0;0;1;3
18872;9;2021;4170.0;0.0;1;4.0;0;0;0;0;1;0;0;1;3
18872;10;2021;294.79;0.0;8;5.0;0;0;0;0;1;0;0;1;3
18872;11;2021;1507.25;0.0;14;6.0;0;0;0;0;1;0;0;1;3
18880;5;2021;9447.87;0.0;38;0.0;0;0;0;0;1;0;0;1;6
18880;6;2021;19431.05;0.0;34;1.0;0;0;0;0;1;0;0;1;3
18880;7;2021;19547.37;0.0;31;2.0;0;0;0;0;1;0;0;1;3
18880;8;2021;15677.32;0.0;15;3.0;0;0;0;0;1;0;0;1;3
18892;5;2021;994.0;0.0;7;0.0;0;0;0;0;1;0;0;1;6
18892;6;2021;230.0;0.0;2;1.0;0;0;0;0;1;0;0;1;3
18903;5;2021;8893.8;0.0;22;0.0;0;0;0;0;1;0;0;1;6
18903;6;2021;5170.0;0.0;10;1.0;0;0;0;0;1;0;0;1;3
18903;7;2021;550.1;0.0;2;2.0;0;0;0;0;1;0;0;1;3
18903;8;2021;2540.0;0.0;5;3.0;0;0;0;0;1;0;0;1;3
18903;11;2021;130.0;0.0;1;6.0;0;0;0;0;1;0;0;1;5
18906;5;2021;764.0;0.0;4;0.0;0;0;0;0;1;0;0;1;6
18906;6;2021;14610.0;0.0;22;1.0;0;0;0;0;1;0;0;1;3
18906;7;2021;15862.0;0.0;25;2.0;0;0;0;0;1;0;0;1;3
18906;8;2021;12765.0;0.0;26;3.0;0;0;0;0;1;0;0;1;3
18906;9;2021;600.0;0.0;1;4.0;0;0;0;0;1;0;0;1;3
18909;5;2021;1400.5;0.0;5;0.0;0;0;0;0;1;0;0;1;6
18909;6;2021;15705.0;0.0;25;1.0;0;0;0;0;1;0;0;1;3
18909;7;2021;11500.0;0.0;26;2.0;0;0;0;0;1;0;0;1;3
18909;8;2021;19162.0;0.0;31;3.0;0;0;0;0;1;0;0;1;3
18909;9;2021;1100.0;0.0;1;4.0;0;0;0;0;1;0;0;1;3
18911;1;2022;44428.0;0.0;335;8.0;0;0;0;0;1;0;0;1;3
18911;2;2022;25590.05;0.0;206;9.0;0;0;0;0;1;0;0;1;3
18944;5;2021;3746.0;0.0;5;0.0;0;0;0;0;1;0;0;1;6
18944;6;2021;6832.4;0.0;20;1.0;0;0;0;0;1;0;0;1;3
18944;7;2021;5079.7;0.0;12;2.0;0;0;0;0;1;0;0;1;3
18944;8;2021;10475.0;0.0;79;3.0;0;0;0;0;1;0;0;1;3
18951;1;2022;1863.83;0.0;31;8.0;0;0;0;0;1;0;0;1;3
18951;2;2022;754.93;0.0;13;9.0;0;0;0;0;1;0;0;1;3
18963;5;2021;3554.19;0.0;7;0.0;0;0;0;0;1;0;0;1;6
18963;6;2021;7175.0;0.0;11;1.0;0;0;0;0;1;0;0;1;3
18963;7;2021;3887.0;0.0;4;2.0;0;0;0;0;1;0;0;1;3
18963;8;2021;5058.7;0.0;6;3.0;0;0;0;0;1;0;0;1;3
18963;9;2021;914.0;0.0;4;4.0;0;0;0;0;1;0;0;1;3
18973;5;2021;2114.06;0.0;112;0.0;0;0;0;0;1;0;0;1;6
18973;6;2021;4692.34;0.0;137;1.0;0;0;0;0;1;0;0;1;3
18973;7;2021;3920.8;0.0;123;2.0;0;0;0;0;1;0;0;1;3
18973;8;2021;3923.26;0.0;142;3.0;0;0;0;0;1;0;0;1;3
18973;9;2021;77.8;0.0;5;4.0;0;0;0;0;1;0;0;1;3
18991;5;2021;451.0;0.0;5;0.0;0;0;0;0;1;0;0;1;6
18991;6;2021;6480.0;0.0;2;1.0;0;0;0;0;1;0;0;1;3
18991;7;2021;690.0;0.0;1;2.0;0;0;0;0;1;0;0;1;3
19012;1;2022;533.2;0.0;4;8.0;0;0;0;0;1;0;0;1;3
19047;6;2021;13975.55;0.0;18;1.0;0;0;0;0;1;0;0;1;3
19047;7;2021;6188.1;0.0;9;2.0;0;0;0;0;1;0;0;1;3
19047;8;2021;8384.0;0.0;10;3.0;0;0;0;0;1;0;0;1;3
19047;9;2021;884.0;0.0;1;4.0;0;0;0;0;1;0;0;1;3
19047;10;2021;5300.0;0.0;2;5.0;0;0;0;0;1;0;0;1;3
19054;1;2022;7903.0;0.0;25;8.0;0;0;0;0;1;0;0;1;3
19093;1;2022;1699.6;0.0;19;8.0;0;0;0;0;1;0;0;1;3
19093;2;2022;171.8;0.0;3;9.0;0;0;0;0;1;0;0;1;3
19096;5;2021;667.1;0.0;5;0.0;0;0;0;0;1;0;0;1;6
19096;6;2021;570.0;0.0;3;1.0;0;0;0;0;1;0;0;1;3
19096;7;2021;1401.0;0.0;1;2.0;0;0;0;0;1;0;0;1;3
19096;8;2021;430.0;0.0;1;3.0;0;0;0;0;1;0;0;1;3
19096;9;2021;424.9;0.0;2;4.0;0;0;0;0;1;0;0;1;3
19096;10;2021;250.0;0.0;1;5.0;0;0;0;0;1;0;0;1;3
19096;11;2021;200.0;0.0;1;6.0;0;0;0;0;1;0;0;1;3
